date_id,date,month,month_name,year,quarter,day_of_month,day_of_year,day_of_week_number,day_of_week_name,week_of_year,week_of_month
2488,2006-10-24,10,October,2006,4,24,297,2,Tuesday,43,4
2489,2006-10-25,10,October,2006,4,25,298,3,Wednesday,43,4
2490,2006-10-26,10,October,2006,4,26,299,4,Thursday,43,4
2491,2006-10-27,10,October,2006,4,27,300,5,Friday,43,4
2492,2006-10-28,10,October,2006,4,28,301,6,Saturday,43,4
2493,2006-10-29,10,October,2006,4,29,302,7,Sunday,43,5
2494,2006-10-30,10,October,2006,4,30,303,1,Monday,44,5
2495,2006-10-31,10,October,2006,4,31,304,2,Tuesday,44,5
2496,2006-11-01,11,November,2006,4,1,305,3,Wednesday,44,1
2497,2006-11-02,11,November,2006,4,2,306,4,Thursday,44,1
2498,2006-11-03,11,November,2006,4,3,307,5,Friday,44,1
2499,2006-11-04,11,November,2006,4,4,308,6,Saturday,44,1
2500,2006-11-05,11,November,2006,4,5,309,7,Sunday,44,1
2501,2006-11-06,11,November,2006,4,6,310,1,Monday,45,1
2502,2006-11-07,11,November,2006,4,7,311,2,Tuesday,45,1
2503,2006-11-08,11,November,2006,4,8,312,3,Wednesday,45,2
2504,2006-11-09,11,November,2006,4,9,313,4,Thursday,45,2
2505,2006-11-10,11,November,2006,4,10,314,5,Friday,45,2
2506,2006-11-11,11,November,2006,4,11,315,6,Saturday,45,2
2507,2006-11-12,11,November,2006,4,12,316,7,Sunday,45,2
2508,2006-11-13,11,November,2006,4,13,317,1,Monday,46,2
2509,2006-11-14,11,November,2006,4,14,318,2,Tuesday,46,2
2510,2006-11-15,11,November,2006,4,15,319,3,Wednesday,46,3
2511,2006-11-16,11,November,2006,4,16,320,4,Thursday,46,3
2512,2006-11-17,11,November,2006,4,17,321,5,Friday,46,3
2513,2006-11-18,11,November,2006,4,18,322,6,Saturday,46,3
2514,2006-11-19,11,November,2006,4,19,323,7,Sunday,46,3
2515,2006-11-20,11,November,2006,4,20,324,1,Monday,47,3
2516,2006-11-21,11,November,2006,4,21,325,2,Tuesday,47,3
2517,2006-11-22,11,November,2006,4,22,326,3,Wednesday,47,4
2518,2006-11-23,11,November,2006,4,23,327,4,Thursday,47,4
2519,2006-11-24,11,November,2006,4,24,328,5,Friday,47,4
2520,2006-11-25,11,November,2006,4,25,329,6,Saturday,47,4
2521,2006-11-26,11,November,2006,4,26,330,7,Sunday,47,4
2522,2006-11-27,11,November,2006,4,27,331,1,Monday,48,4
2523,2006-11-28,11,November,2006,4,28,332,2,Tuesday,48,4
2524,2006-11-29,11,November,2006,4,29,333,3,Wednesday,48,5
2525,2006-11-30,11,November,2006,4,30,334,4,Thursday,48,5
2526,2006-12-01,12,December,2006,4,1,335,5,Friday,48,1
2527,2006-12-02,12,December,2006,4,2,336,6,Saturday,48,1
2528,2006-12-03,12,December,2006,4,3,337,7,Sunday,48,1
2529,2006-12-04,12,December,2006,4,4,338,1,Monday,49,1
2530,2006-12-05,12,December,2006,4,5,339,2,Tuesday,49,1
2531,2006-12-06,12,December,2006,4,6,340,3,Wednesday,49,1
2532,2006-12-07,12,December,2006,4,7,341,4,Thursday,49,1
2533,2006-12-08,12,December,2006,4,8,342,5,Friday,49,2
2534,2006-12-09,12,December,2006,4,9,343,6,Saturday,49,2
2535,2006-12-10,12,December,2006,4,10,344,7,Sunday,49,2
2536,2006-12-11,12,December,2006,4,11,345,1,Monday,50,2
2537,2006-12-12,12,December,2006,4,12,346,2,Tuesday,50,2
2538,2006-12-13,12,December,2006,4,13,347,3,Wednesday,50,2
2539,2006-12-14,12,December,2006,4,14,348,4,Thursday,50,2
2540,2006-12-15,12,December,2006,4,15,349,5,Friday,50,3
2541,2006-12-16,12,December,2006,4,16,350,6,Saturday,50,3
2542,2006-12-17,12,December,2006,4,17,351,7,Sunday,50,3
2543,2006-12-18,12,December,2006,4,18,352,1,Monday,51,3
2544,2006-12-19,12,December,2006,4,19,353,2,Tuesday,51,3
2545,2006-12-20,12,December,2006,4,20,354,3,Wednesday,51,3
2546,2006-12-21,12,December,2006,4,21,355,4,Thursday,51,3
2547,2006-12-22,12,December,2006,4,22,356,5,Friday,51,4
2548,2006-12-23,12,December,2006,4,23,357,6,Saturday,51,4
2549,2006-12-24,12,December,2006,4,24,358,7,Sunday,51,4
2550,2006-12-25,12,December,2006,4,25,359,1,Monday,52,4
2551,2006-12-26,12,December,2006,4,26,360,2,Tuesday,52,4
2552,2006-12-27,12,December,2006,4,27,361,3,Wednesday,52,4
2553,2006-12-28,12,December,2006,4,28,362,4,Thursday,52,4
2554,2006-12-29,12,December,2006,4,29,363,5,Friday,52,5
2555,2006-12-30,12,December,2006,4,30,364,6,Saturday,52,5
2556,2006-12-31,12,December,2006,4,31,365,7,Sunday,52,5
2557,2007-01-01,1,January,2007,1,1,1,1,Monday,1,1
2558,2007-01-02,1,January,2007,1,2,2,2,Tuesday,1,1
2559,2007-01-03,1,January,2007,1,3,3,3,Wednesday,1,1
2560,2007-01-04,1,January,2007,1,4,4,4,Thursday,1,1
2561,2007-01-05,1,January,2007,1,5,5,5,Friday,1,1
2562,2007-01-06,1,January,2007,1,6,6,6,Saturday,1,1
2563,2007-01-07,1,January,2007,1,7,7,7,Sunday,1,1
2564,2007-01-08,1,January,2007,1,8,8,1,Monday,2,2
2565,2007-01-09,1,January,2007,1,9,9,2,Tuesday,2,2
2566,2007-01-10,1,January,2007,1,10,10,3,Wednesday,2,2
2567,2007-01-11,1,January,2007,1,11,11,4,Thursday,2,2
2568,2007-01-12,1,January,2007,1,12,12,5,Friday,2,2
2569,2007-01-13,1,January,2007,1,13,13,6,Saturday,2,2
2570,2007-01-14,1,January,2007,1,14,14,7,Sunday,2,2
2571,2007-01-15,1,January,2007,1,15,15,1,Monday,3,3
2572,2007-01-16,1,January,2007,1,16,16,2,Tuesday,3,3
2573,2007-01-17,1,January,2007,1,17,17,3,Wednesday,3,3
2574,2007-01-18,1,January,2007,1,18,18,4,Thursday,3,3
2575,2007-01-19,1,January,2007,1,19,19,5,Friday,3,3
2576,2007-01-20,1,January,2007,1,20,20,6,Saturday,3,3
2577,2007-01-21,1,January,2007,1,21,21,7,Sunday,3,3
2578,2007-01-22,1,January,2007,1,22,22,1,Monday,4,4
2579,2007-01-23,1,January,2007,1,23,23,2,Tuesday,4,4
2580,2007-01-24,1,January,2007,1,24,24,3,Wednesday,4,4
2581,2007-01-25,1,January,2007,1,25,25,4,Thursday,4,4
2582,2007-01-26,1,January,2007,1,26,26,5,Friday,4,4
2583,2007-01-27,1,January,2007,1,27,27,6,Saturday,4,4
2584,2007-01-28,1,January,2007,1,28,28,7,Sunday,4,4
2585,2007-01-29,1,January,2007,1,29,29,1,Monday,5,5
2586,2007-01-30,1,January,2007,1,30,30,2,Tuesday,5,5
2587,2007-01-31,1,January,2007,1,31,31,3,Wednesday,5,5
2588,2007-02-01,2,February,2007,1,1,32,4,Thursday,5,1
2589,2007-02-02,2,February,2007,1,2,33,5,Friday,5,1
2590,2007-02-03,2,February,2007,1,3,34,6,Saturday,5,1
2591,2007-02-04,2,February,2007,1,4,35,7,Sunday,5,1
2592,2007-02-05,2,February,2007,1,5,36,1,Monday,6,1
2593,2007-02-06,2,February,2007,1,6,37,2,Tuesday,6,1
2594,2007-02-07,2,February,2007,1,7,38,3,Wednesday,6,1
2595,2007-02-08,2,February,2007,1,8,39,4,Thursday,6,2
2596,2007-02-09,2,February,2007,1,9,40,5,Friday,6,2
2597,2007-02-10,2,February,2007,1,10,41,6,Saturday,6,2
2598,2007-02-11,2,February,2007,1,11,42,7,Sunday,6,2
2599,2007-02-12,2,February,2007,1,12,43,1,Monday,7,2
2600,2007-02-13,2,February,2007,1,13,44,2,Tuesday,7,2
2601,2007-02-14,2,February,2007,1,14,45,3,Wednesday,7,2
2602,2007-02-15,2,February,2007,1,15,46,4,Thursday,7,3
2603,2007-02-16,2,February,2007,1,16,47,5,Friday,7,3
2604,2007-02-17,2,February,2007,1,17,48,6,Saturday,7,3
2605,2007-02-18,2,February,2007,1,18,49,7,Sunday,7,3
2606,2007-02-19,2,February,2007,1,19,50,1,Monday,8,3
2607,2007-02-20,2,February,2007,1,20,51,2,Tuesday,8,3
2608,2007-02-21,2,February,2007,1,21,52,3,Wednesday,8,3
2609,2007-02-22,2,February,2007,1,22,53,4,Thursday,8,4
2610,2007-02-23,2,February,2007,1,23,54,5,Friday,8,4
2611,2007-02-24,2,February,2007,1,24,55,6,Saturday,8,4
2612,2007-02-25,2,February,2007,1,25,56,7,Sunday,8,4
2613,2007-02-26,2,February,2007,1,26,57,1,Monday,9,4
2614,2007-02-27,2,February,2007,1,27,58,2,Tuesday,9,4
2615,2007-02-28,2,February,2007,1,28,59,3,Wednesday,9,4
2616,2007-03-01,3,March,2007,1,1,60,4,Thursday,9,1
2617,2007-03-02,3,March,2007,1,2,61,5,Friday,9,1
2618,2007-03-03,3,March,2007,1,3,62,6,Saturday,9,1
2619,2007-03-04,3,March,2007,1,4,63,7,Sunday,9,1
2620,2007-03-05,3,March,2007,1,5,64,1,Monday,10,1
2621,2007-03-06,3,March,2007,1,6,65,2,Tuesday,10,1
2622,2007-03-07,3,March,2007,1,7,66,3,Wednesday,10,1
2623,2007-03-08,3,March,2007,1,8,67,4,Thursday,10,2
2624,2007-03-09,3,March,2007,1,9,68,5,Friday,10,2
2625,2007-03-10,3,March,2007,1,10,69,6,Saturday,10,2
2626,2007-03-11,3,March,2007,1,11,70,7,Sunday,10,2
2627,2007-03-12,3,March,2007,1,12,71,1,Monday,11,2
2628,2007-03-13,3,March,2007,1,13,72,2,Tuesday,11,2
2629,2007-03-14,3,March,2007,1,14,73,3,Wednesday,11,2
2630,2007-03-15,3,March,2007,1,15,74,4,Thursday,11,3
2631,2007-03-16,3,March,2007,1,16,75,5,Friday,11,3
2632,2007-03-17,3,March,2007,1,17,76,6,Saturday,11,3
2633,2007-03-18,3,March,2007,1,18,77,7,Sunday,11,3
2634,2007-03-19,3,March,2007,1,19,78,1,Monday,12,3
2635,2007-03-20,3,March,2007,1,20,79,2,Tuesday,12,3
2636,2007-03-21,3,March,2007,1,21,80,3,Wednesday,12,3
2637,2007-03-22,3,March,2007,1,22,81,4,Thursday,12,4
2638,2007-03-23,3,March,2007,1,23,82,5,Friday,12,4
2639,2007-03-24,3,March,2007,1,24,83,6,Saturday,12,4
2640,2007-03-25,3,March,2007,1,25,84,7,Sunday,12,4
2641,2007-03-26,3,March,2007,1,26,85,1,Monday,13,4
2642,2007-03-27,3,March,2007,1,27,86,2,Tuesday,13,4
2643,2007-03-28,3,March,2007,1,28,87,3,Wednesday,13,4
2644,2007-03-29,3,March,2007,1,29,88,4,Thursday,13,5
2645,2007-03-30,3,March,2007,1,30,89,5,Friday,13,5
2646,2007-03-31,3,March,2007,1,31,90,6,Saturday,13,5
2647,2007-04-01,4,April,2007,2,1,91,7,Sunday,13,1
2648,2007-04-02,4,April,2007,2,2,92,1,Monday,14,1
2649,2007-04-03,4,April,2007,2,3,93,2,Tuesday,14,1
2650,2007-04-04,4,April,2007,2,4,94,3,Wednesday,14,1
2651,2007-04-05,4,April,2007,2,5,95,4,Thursday,14,1
2652,2007-04-06,4,April,2007,2,6,96,5,Friday,14,1
2653,2007-04-07,4,April,2007,2,7,97,6,Saturday,14,1
2654,2007-04-08,4,April,2007,2,8,98,7,Sunday,14,2
2655,2007-04-09,4,April,2007,2,9,99,1,Monday,15,2
2656,2007-04-10,4,April,2007,2,10,100,2,Tuesday,15,2
2657,2007-04-11,4,April,2007,2,11,101,3,Wednesday,15,2
2658,2007-04-12,4,April,2007,2,12,102,4,Thursday,15,2
2659,2007-04-13,4,April,2007,2,13,103,5,Friday,15,2
2660,2007-04-14,4,April,2007,2,14,104,6,Saturday,15,2
2661,2007-04-15,4,April,2007,2,15,105,7,Sunday,15,3
2662,2007-04-16,4,April,2007,2,16,106,1,Monday,16,3
2663,2007-04-17,4,April,2007,2,17,107,2,Tuesday,16,3
2664,2007-04-18,4,April,2007,2,18,108,3,Wednesday,16,3
2665,2007-04-19,4,April,2007,2,19,109,4,Thursday,16,3
2666,2007-04-20,4,April,2007,2,20,110,5,Friday,16,3
2667,2007-04-21,4,April,2007,2,21,111,6,Saturday,16,3
2668,2007-04-22,4,April,2007,2,22,112,7,Sunday,16,4
2669,2007-04-23,4,April,2007,2,23,113,1,Monday,17,4
2670,2007-04-24,4,April,2007,2,24,114,2,Tuesday,17,4
2671,2007-04-25,4,April,2007,2,25,115,3,Wednesday,17,4
2672,2007-04-26,4,April,2007,2,26,116,4,Thursday,17,4
2673,2007-04-27,4,April,2007,2,27,117,5,Friday,17,4
2674,2007-04-28,4,April,2007,2,28,118,6,Saturday,17,4
2675,2007-04-29,4,April,2007,2,29,119,7,Sunday,17,5
2676,2007-04-30,4,April,2007,2,30,120,1,Monday,18,5
2677,2007-05-01,5,May,2007,2,1,121,2,Tuesday,18,1
2678,2007-05-02,5,May,2007,2,2,122,3,Wednesday,18,1
2679,2007-05-03,5,May,2007,2,3,123,4,Thursday,18,1
2680,2007-05-04,5,May,2007,2,4,124,5,Friday,18,1
2681,2007-05-05,5,May,2007,2,5,125,6,Saturday,18,1
2682,2007-05-06,5,May,2007,2,6,126,7,Sunday,18,1
2683,2007-05-07,5,May,2007,2,7,127,1,Monday,19,1
2684,2007-05-08,5,May,2007,2,8,128,2,Tuesday,19,2
2685,2007-05-09,5,May,2007,2,9,129,3,Wednesday,19,2
2686,2007-05-10,5,May,2007,2,10,130,4,Thursday,19,2
2687,2007-05-11,5,May,2007,2,11,131,5,Friday,19,2
2688,2007-05-12,5,May,2007,2,12,132,6,Saturday,19,2
2689,2007-05-13,5,May,2007,2,13,133,7,Sunday,19,2
2690,2007-05-14,5,May,2007,2,14,134,1,Monday,20,2
2691,2007-05-15,5,May,2007,2,15,135,2,Tuesday,20,3
2692,2007-05-16,5,May,2007,2,16,136,3,Wednesday,20,3
2693,2007-05-17,5,May,2007,2,17,137,4,Thursday,20,3
2694,2007-05-18,5,May,2007,2,18,138,5,Friday,20,3
2695,2007-05-19,5,May,2007,2,19,139,6,Saturday,20,3
2696,2007-05-20,5,May,2007,2,20,140,7,Sunday,20,3
2697,2007-05-21,5,May,2007,2,21,141,1,Monday,21,3
2698,2007-05-22,5,May,2007,2,22,142,2,Tuesday,21,4
2699,2007-05-23,5,May,2007,2,23,143,3,Wednesday,21,4
2700,2007-05-24,5,May,2007,2,24,144,4,Thursday,21,4
2701,2007-05-25,5,May,2007,2,25,145,5,Friday,21,4
2702,2007-05-26,5,May,2007,2,26,146,6,Saturday,21,4
2703,2007-05-27,5,May,2007,2,27,147,7,Sunday,21,4
2704,2007-05-28,5,May,2007,2,28,148,1,Monday,22,4
2705,2007-05-29,5,May,2007,2,29,149,2,Tuesday,22,5
2706,2007-05-30,5,May,2007,2,30,150,3,Wednesday,22,5
2707,2007-05-31,5,May,2007,2,31,151,4,Thursday,22,5
2708,2007-06-01,6,June,2007,2,1,152,5,Friday,22,1
2709,2007-06-02,6,June,2007,2,2,153,6,Saturday,22,1
2710,2007-06-03,6,June,2007,2,3,154,7,Sunday,22,1
2711,2007-06-04,6,June,2007,2,4,155,1,Monday,23,1
2712,2007-06-05,6,June,2007,2,5,156,2,Tuesday,23,1
2713,2007-06-06,6,June,2007,2,6,157,3,Wednesday,23,1
2714,2007-06-07,6,June,2007,2,7,158,4,Thursday,23,1
2715,2007-06-08,6,June,2007,2,8,159,5,Friday,23,2
2716,2007-06-09,6,June,2007,2,9,160,6,Saturday,23,2
2717,2007-06-10,6,June,2007,2,10,161,7,Sunday,23,2
2718,2007-06-11,6,June,2007,2,11,162,1,Monday,24,2
2719,2007-06-12,6,June,2007,2,12,163,2,Tuesday,24,2
2720,2007-06-13,6,June,2007,2,13,164,3,Wednesday,24,2
2721,2007-06-14,6,June,2007,2,14,165,4,Thursday,24,2
2722,2007-06-15,6,June,2007,2,15,166,5,Friday,24,3
2723,2007-06-16,6,June,2007,2,16,167,6,Saturday,24,3
2724,2007-06-17,6,June,2007,2,17,168,7,Sunday,24,3
2725,2007-06-18,6,June,2007,2,18,169,1,Monday,25,3
2726,2007-06-19,6,June,2007,2,19,170,2,Tuesday,25,3
2727,2007-06-20,6,June,2007,2,20,171,3,Wednesday,25,3
2728,2007-06-21,6,June,2007,2,21,172,4,Thursday,25,3
2729,2007-06-22,6,June,2007,2,22,173,5,Friday,25,4
2730,2007-06-23,6,June,2007,2,23,174,6,Saturday,25,4
2731,2007-06-24,6,June,2007,2,24,175,7,Sunday,25,4
2732,2007-06-25,6,June,2007,2,25,176,1,Monday,26,4
2733,2007-06-26,6,June,2007,2,26,177,2,Tuesday,26,4
2734,2007-06-27,6,June,2007,2,27,178,3,Wednesday,26,4
2735,2007-06-28,6,June,2007,2,28,179,4,Thursday,26,4
2736,2007-06-29,6,June,2007,2,29,180,5,Friday,26,5
2737,2007-06-30,6,June,2007,2,30,181,6,Saturday,26,5
2738,2007-07-01,7,July,2007,3,1,182,7,Sunday,26,1
2739,2007-07-02,7,July,2007,3,2,183,1,Monday,27,1
2740,2007-07-03,7,July,2007,3,3,184,2,Tuesday,27,1
2741,2007-07-04,7,July,2007,3,4,185,3,Wednesday,27,1
2742,2007-07-05,7,July,2007,3,5,186,4,Thursday,27,1
2743,2007-07-06,7,July,2007,3,6,187,5,Friday,27,1
2744,2007-07-07,7,July,2007,3,7,188,6,Saturday,27,1
2745,2007-07-08,7,July,2007,3,8,189,7,Sunday,27,2
2746,2007-07-09,7,July,2007,3,9,190,1,Monday,28,2
2747,2007-07-10,7,July,2007,3,10,191,2,Tuesday,28,2
2748,2007-07-11,7,July,2007,3,11,192,3,Wednesday,28,2
2749,2007-07-12,7,July,2007,3,12,193,4,Thursday,28,2
2750,2007-07-13,7,July,2007,3,13,194,5,Friday,28,2
2751,2007-07-14,7,July,2007,3,14,195,6,Saturday,28,2
2752,2007-07-15,7,July,2007,3,15,196,7,Sunday,28,3
2753,2007-07-16,7,July,2007,3,16,197,1,Monday,29,3
2754,2007-07-17,7,July,2007,3,17,198,2,Tuesday,29,3
2755,2007-07-18,7,July,2007,3,18,199,3,Wednesday,29,3
2756,2007-07-19,7,July,2007,3,19,200,4,Thursday,29,3
2757,2007-07-20,7,July,2007,3,20,201,5,Friday,29,3
2758,2007-07-21,7,July,2007,3,21,202,6,Saturday,29,3
2759,2007-07-22,7,July,2007,3,22,203,7,Sunday,29,4
2760,2007-07-23,7,July,2007,3,23,204,1,Monday,30,4
2761,2007-07-24,7,July,2007,3,24,205,2,Tuesday,30,4
2762,2007-07-25,7,July,2007,3,25,206,3,Wednesday,30,4
2763,2007-07-26,7,July,2007,3,26,207,4,Thursday,30,4
2764,2007-07-27,7,July,2007,3,27,208,5,Friday,30,4
2765,2007-07-28,7,July,2007,3,28,209,6,Saturday,30,4
2766,2007-07-29,7,July,2007,3,29,210,7,Sunday,30,5
2767,2007-07-30,7,July,2007,3,30,211,1,Monday,31,5
2768,2007-07-31,7,July,2007,3,31,212,2,Tuesday,31,5
2769,2007-08-01,8,August,2007,3,1,213,3,Wednesday,31,1
2770,2007-08-02,8,August,2007,3,2,214,4,Thursday,31,1
2771,2007-08-03,8,August,2007,3,3,215,5,Friday,31,1
2772,2007-08-04,8,August,2007,3,4,216,6,Saturday,31,1
2773,2007-08-05,8,August,2007,3,5,217,7,Sunday,31,1
2774,2007-08-06,8,August,2007,3,6,218,1,Monday,32,1
2775,2007-08-07,8,August,2007,3,7,219,2,Tuesday,32,1
2776,2007-08-08,8,August,2007,3,8,220,3,Wednesday,32,2
2777,2007-08-09,8,August,2007,3,9,221,4,Thursday,32,2
2778,2007-08-10,8,August,2007,3,10,222,5,Friday,32,2
2779,2007-08-11,8,August,2007,3,11,223,6,Saturday,32,2
2780,2007-08-12,8,August,2007,3,12,224,7,Sunday,32,2
2781,2007-08-13,8,August,2007,3,13,225,1,Monday,33,2
2782,2007-08-14,8,August,2007,3,14,226,2,Tuesday,33,2
2783,2007-08-15,8,August,2007,3,15,227,3,Wednesday,33,3
2784,2007-08-16,8,August,2007,3,16,228,4,Thursday,33,3
2785,2007-08-17,8,August,2007,3,17,229,5,Friday,33,3
2786,2007-08-18,8,August,2007,3,18,230,6,Saturday,33,3
2787,2007-08-19,8,August,2007,3,19,231,7,Sunday,33,3
2788,2007-08-20,8,August,2007,3,20,232,1,Monday,34,3
2789,2007-08-21,8,August,2007,3,21,233,2,Tuesday,34,3
2790,2007-08-22,8,August,2007,3,22,234,3,Wednesday,34,4
2791,2007-08-23,8,August,2007,3,23,235,4,Thursday,34,4
2792,2007-08-24,8,August,2007,3,24,236,5,Friday,34,4
2793,2007-08-25,8,August,2007,3,25,237,6,Saturday,34,4
2794,2007-08-26,8,August,2007,3,26,238,7,Sunday,34,4
2795,2007-08-27,8,August,2007,3,27,239,1,Monday,35,4
2796,2007-08-28,8,August,2007,3,28,240,2,Tuesday,35,4
2797,2007-08-29,8,August,2007,3,29,241,3,Wednesday,35,5
2798,2007-08-30,8,August,2007,3,30,242,4,Thursday,35,5
2799,2007-08-31,8,August,2007,3,31,243,5,Friday,35,5
2800,2007-09-01,9,September,2007,3,1,244,6,Saturday,35,1
2801,2007-09-02,9,September,2007,3,2,245,7,Sunday,35,1
2802,2007-09-03,9,September,2007,3,3,246,1,Monday,36,1
2803,2007-09-04,9,September,2007,3,4,247,2,Tuesday,36,1
2804,2007-09-05,9,September,2007,3,5,248,3,Wednesday,36,1
2805,2007-09-06,9,September,2007,3,6,249,4,Thursday,36,1
2806,2007-09-07,9,September,2007,3,7,250,5,Friday,36,1
2807,2007-09-08,9,September,2007,3,8,251,6,Saturday,36,2
2808,2007-09-09,9,September,2007,3,9,252,7,Sunday,36,2
2809,2007-09-10,9,September,2007,3,10,253,1,Monday,37,2
2810,2007-09-11,9,September,2007,3,11,254,2,Tuesday,37,2
2811,2007-09-12,9,September,2007,3,12,255,3,Wednesday,37,2
2812,2007-09-13,9,September,2007,3,13,256,4,Thursday,37,2
2813,2007-09-14,9,September,2007,3,14,257,5,Friday,37,2
2814,2007-09-15,9,September,2007,3,15,258,6,Saturday,37,3
2815,2007-09-16,9,September,2007,3,16,259,7,Sunday,37,3
2816,2007-09-17,9,September,2007,3,17,260,1,Monday,38,3
2817,2007-09-18,9,September,2007,3,18,261,2,Tuesday,38,3
2818,2007-09-19,9,September,2007,3,19,262,3,Wednesday,38,3
2819,2007-09-20,9,September,2007,3,20,263,4,Thursday,38,3
2820,2007-09-21,9,September,2007,3,21,264,5,Friday,38,3
2821,2007-09-22,9,September,2007,3,22,265,6,Saturday,38,4
2822,2007-09-23,9,September,2007,3,23,266,7,Sunday,38,4
2823,2007-09-24,9,September,2007,3,24,267,1,Monday,39,4
2824,2007-09-25,9,September,2007,3,25,268,2,Tuesday,39,4
2825,2007-09-26,9,September,2007,3,26,269,3,Wednesday,39,4
2826,2007-09-27,9,September,2007,3,27,270,4,Thursday,39,4
2827,2007-09-28,9,September,2007,3,28,271,5,Friday,39,4
2828,2007-09-29,9,September,2007,3,29,272,6,Saturday,39,5
2829,2007-09-30,9,September,2007,3,30,273,7,Sunday,39,5
2830,2007-10-01,10,October,2007,4,1,274,1,Monday,40,1
2831,2007-10-02,10,October,2007,4,2,275,2,Tuesday,40,1
2832,2007-10-03,10,October,2007,4,3,276,3,Wednesday,40,1
2833,2007-10-04,10,October,2007,4,4,277,4,Thursday,40,1
2834,2007-10-05,10,October,2007,4,5,278,5,Friday,40,1
2835,2007-10-06,10,October,2007,4,6,279,6,Saturday,40,1
2836,2007-10-07,10,October,2007,4,7,280,7,Sunday,40,1
2837,2007-10-08,10,October,2007,4,8,281,1,Monday,41,2
2838,2007-10-09,10,October,2007,4,9,282,2,Tuesday,41,2
2839,2007-10-10,10,October,2007,4,10,283,3,Wednesday,41,2
2840,2007-10-11,10,October,2007,4,11,284,4,Thursday,41,2
2841,2007-10-12,10,October,2007,4,12,285,5,Friday,41,2
2842,2007-10-13,10,October,2007,4,13,286,6,Saturday,41,2
2843,2007-10-14,10,October,2007,4,14,287,7,Sunday,41,2
2844,2007-10-15,10,October,2007,4,15,288,1,Monday,42,3
2845,2007-10-16,10,October,2007,4,16,289,2,Tuesday,42,3
2846,2007-10-17,10,October,2007,4,17,290,3,Wednesday,42,3
2847,2007-10-18,10,October,2007,4,18,291,4,Thursday,42,3
2848,2007-10-19,10,October,2007,4,19,292,5,Friday,42,3
2849,2007-10-20,10,October,2007,4,20,293,6,Saturday,42,3
2850,2007-10-21,10,October,2007,4,21,294,7,Sunday,42,3
2851,2007-10-22,10,October,2007,4,22,295,1,Monday,43,4
2852,2007-10-23,10,October,2007,4,23,296,2,Tuesday,43,4
2853,2007-10-24,10,October,2007,4,24,297,3,Wednesday,43,4
2854,2007-10-25,10,October,2007,4,25,298,4,Thursday,43,4
2855,2007-10-26,10,October,2007,4,26,299,5,Friday,43,4
2856,2007-10-27,10,October,2007,4,27,300,6,Saturday,43,4
2857,2007-10-28,10,October,2007,4,28,301,7,Sunday,43,4
2858,2007-10-29,10,October,2007,4,29,302,1,Monday,44,5
2859,2007-10-30,10,October,2007,4,30,303,2,Tuesday,44,5
2860,2007-10-31,10,October,2007,4,31,304,3,Wednesday,44,5
2861,2007-11-01,11,November,2007,4,1,305,4,Thursday,44,1
2862,2007-11-02,11,November,2007,4,2,306,5,Friday,44,1
2863,2007-11-03,11,November,2007,4,3,307,6,Saturday,44,1
2864,2007-11-04,11,November,2007,4,4,308,7,Sunday,44,1
2865,2007-11-05,11,November,2007,4,5,309,1,Monday,45,1
2866,2007-11-06,11,November,2007,4,6,310,2,Tuesday,45,1
2867,2007-11-07,11,November,2007,4,7,311,3,Wednesday,45,1
2868,2007-11-08,11,November,2007,4,8,312,4,Thursday,45,2
2869,2007-11-09,11,November,2007,4,9,313,5,Friday,45,2
2870,2007-11-10,11,November,2007,4,10,314,6,Saturday,45,2
2871,2007-11-11,11,November,2007,4,11,315,7,Sunday,45,2
2872,2007-11-12,11,November,2007,4,12,316,1,Monday,46,2
2873,2007-11-13,11,November,2007,4,13,317,2,Tuesday,46,2
2874,2007-11-14,11,November,2007,4,14,318,3,Wednesday,46,2
2875,2007-11-15,11,November,2007,4,15,319,4,Thursday,46,3
2876,2007-11-16,11,November,2007,4,16,320,5,Friday,46,3
2877,2007-11-17,11,November,2007,4,17,321,6,Saturday,46,3
2878,2007-11-18,11,November,2007,4,18,322,7,Sunday,46,3
2879,2007-11-19,11,November,2007,4,19,323,1,Monday,47,3
2880,2007-11-20,11,November,2007,4,20,324,2,Tuesday,47,3
2881,2007-11-21,11,November,2007,4,21,325,3,Wednesday,47,3
2882,2007-11-22,11,November,2007,4,22,326,4,Thursday,47,4
2883,2007-11-23,11,November,2007,4,23,327,5,Friday,47,4
2884,2007-11-24,11,November,2007,4,24,328,6,Saturday,47,4
2885,2007-11-25,11,November,2007,4,25,329,7,Sunday,47,4
2886,2007-11-26,11,November,2007,4,26,330,1,Monday,48,4
2887,2007-11-27,11,November,2007,4,27,331,2,Tuesday,48,4
2888,2007-11-28,11,November,2007,4,28,332,3,Wednesday,48,4
2889,2007-11-29,11,November,2007,4,29,333,4,Thursday,48,5
2890,2007-11-30,11,November,2007,4,30,334,5,Friday,48,5
2891,2007-12-01,12,December,2007,4,1,335,6,Saturday,48,1
2892,2007-12-02,12,December,2007,4,2,336,7,Sunday,48,1
2893,2007-12-03,12,December,2007,4,3,337,1,Monday,49,1
2894,2007-12-04,12,December,2007,4,4,338,2,Tuesday,49,1
2895,2007-12-05,12,December,2007,4,5,339,3,Wednesday,49,1
2896,2007-12-06,12,December,2007,4,6,340,4,Thursday,49,1
2897,2007-12-07,12,December,2007,4,7,341,5,Friday,49,1
